Original URL,Link Type,Link Subtype,Links
https://cso.kmi.open.ac.uk/topics/agent_model,other,same as,http://www.wikidata.org/entity/Q392811
https://cso.kmi.open.ac.uk/topics/agent_model,other,same as,http://rdf.freebase.com/ns/m.03wsfv
https://cso.kmi.open.ac.uk/topics/agent_model,other,same as,http://yago-knowledge.org/resource/Agent-based_model
https://cso.kmi.open.ac.uk/topics/agent_model,wikipedia,related link,http://en.wikipedia.org/wiki/Agent-based_model
https://cso.kmi.open.ac.uk/topics/online_social_networks,dbpedia,same as,http://dbpedia.org/resource/Social_network
https://cso.kmi.open.ac.uk/topics/online_social_networks,other,same as,http://www.wikidata.org/entity/Q2715623
https://cso.kmi.open.ac.uk/topics/online_social_networks,other,same as,http://rdf.freebase.com/ns/m.01w362
https://cso.kmi.open.ac.uk/topics/online_social_networks,other,same as,http://yago-knowledge.org/resource/Social_network
https://cso.kmi.open.ac.uk/topics/online_social_networks,wikipedia,related link,http://en.wikipedia.org/wiki/Social_network
https://cso.kmi.open.ac.uk/topics/cam,dbpedia,same as,http://dbpedia.org/resource/Cam
https://cso.kmi.open.ac.uk/topics/cam,other,same as,http://www.wikidata.org/entity/Q495933
https://cso.kmi.open.ac.uk/topics/cam,other,same as,http://rdf.freebase.com/ns/m.0b169
https://cso.kmi.open.ac.uk/topics/cam,other,same as,http://yago-knowledge.org/resource/Cam
https://cso.kmi.open.ac.uk/topics/cam,other,related link,https://academic.microsoft.com/#/detail/2777247652
https://cso.kmi.open.ac.uk/topics/cam,wikipedia,related link,http://en.wikipedia.org/wiki/Cam
https://cso.kmi.open.ac.uk/topics/engine,other,related link,https://academic.microsoft.com/#/detail/2777611841
https://cso.kmi.open.ac.uk/topics/differential_phase_shift_keying,dbpedia,same as,http://dbpedia.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/differential_phase_shift_keying,other,same as,http://www.wikidata.org/entity/Q4874866
https://cso.kmi.open.ac.uk/topics/differential_phase_shift_keying,other,same as,http://rdf.freebase.com/ns/m.0bdpj
https://cso.kmi.open.ac.uk/topics/differential_phase_shift_keying,other,same as,http://yago-knowledge.org/resource/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/differential_phase_shift_keying,wikipedia,related link,http://en.wikipedia.org/wiki/Phase-shift_keying
https://cso.kmi.open.ac.uk/topics/self-organizing_map_%28som%29,dbpedia,same as,http://dbpedia.org/resource/Self-organizing_map
https://cso.kmi.open.ac.uk/topics/self-organizing_map_%28som%29,other,same as,http://www.wikidata.org/entity/Q1136838
https://cso.kmi.open.ac.uk/topics/self-organizing_map_%28som%29,other,same as,http://rdf.freebase.com/ns/m.0k6rk
https://cso.kmi.open.ac.uk/topics/self-organizing_map_%28som%29,other,same as,http://yago-knowledge.org/resource/Self-organizing_map
https://cso.kmi.open.ac.uk/topics/self-organizing_map_%28som%29,wikipedia,related link,http://en.wikipedia.org/wiki/Self-organizing_map
https://cso.kmi.open.ac.uk/topics/nondominated_solutions,dbpedia,same as,http://dbpedia.org/resource/Dominating_decision_rule
https://cso.kmi.open.ac.uk/topics/nondominated_solutions,other,same as,http://www.wikidata.org/entity/Q5290316
https://cso.kmi.open.ac.uk/topics/nondominated_solutions,other,same as,http://rdf.freebase.com/ns/m.0bk5j6
https://cso.kmi.open.ac.uk/topics/nondominated_solutions,wikipedia,related link,http://en.wikipedia.org/wiki/Dominating_decision_rule
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_solutions,dbpedia,same as,http://dbpedia.org/resource/Inverse_kinematics
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_solutions,other,same as,http://www.wikidata.org/entity/Q1501872
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_solutions,other,same as,http://rdf.freebase.com/ns/m.02j048
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_solutions,other,same as,http://yago-knowledge.org/resource/Inverse_kinematics
https://cso.kmi.open.ac.uk/topics/inverse_kinematics_solutions,wikipedia,related link,http://en.wikipedia.org/wiki/Inverse_kinematics
https://cso.kmi.open.ac.uk/topics/erp_systems,dbpedia,same as,http://dbpedia.org/resource/Effective_radiated_power
https://cso.kmi.open.ac.uk/topics/erp_systems,other,same as,http://www.wikidata.org/entity/Q1295986
https://cso.kmi.open.ac.uk/topics/erp_systems,other,same as,http://rdf.freebase.com/ns/m.01nzcp
https://cso.kmi.open.ac.uk/topics/erp_systems,other,same as,http://yago-knowledge.org/resource/Effective_radiated_power
https://cso.kmi.open.ac.uk/topics/erp_systems,wikipedia,related link,http://en.wikipedia.org/wiki/Effective_radiated_power
https://cso.kmi.open.ac.uk/topics/orthogonal_polynomials,dbpedia,same as,http://dbpedia.org/resource/Orthogonal_polynomials
https://cso.kmi.open.ac.uk/topics/orthogonal_polynomials,other,same as,http://www.wikidata.org/entity/Q619458
https://cso.kmi.open.ac.uk/topics/orthogonal_polynomials,other,same as,http://rdf.freebase.com/ns/m.01xksv
https://cso.kmi.open.ac.uk/topics/orthogonal_polynomials,other,same as,http://yago-knowledge.org/resource/Orthogonal_polynomials
https://cso.kmi.open.ac.uk/topics/orthogonal_polynomials,other,related link,https://academic.microsoft.com/#/detail/52537462
https://cso.kmi.open.ac.uk/topics/orthogonal_polynomials,wikipedia,related link,http://en.wikipedia.org/wiki/Orthogonal_polynomials
https://cso.kmi.open.ac.uk/topics/lossless_coding,dbpedia,same as,http://dbpedia.org/resource/Lossless_compression
https://cso.kmi.open.ac.uk/topics/lossless_coding,other,same as,http://www.wikidata.org/entity/Q55542
https://cso.kmi.open.ac.uk/topics/lossless_coding,other,same as,http://rdf.freebase.com/ns/m.04mh3
https://cso.kmi.open.ac.uk/topics/lossless_coding,other,same as,http://yago-knowledge.org/resource/Lossless_compression
https://cso.kmi.open.ac.uk/topics/lossless_coding,other,related link,https://academic.microsoft.com/#/detail/2776019327
https://cso.kmi.open.ac.uk/topics/lossless_coding,wikipedia,related link,http://en.wikipedia.org/wiki/Lossless_compression
https://cso.kmi.open.ac.uk/topics/fdtd,dbpedia,same as,http://dbpedia.org/resource/Finite-difference_time-domain_method
https://cso.kmi.open.ac.uk/topics/fdtd,other,same as,http://www.wikidata.org/entity/Q1417308
https://cso.kmi.open.ac.uk/topics/fdtd,other,same as,http://rdf.freebase.com/ns/m.065d3y
https://cso.kmi.open.ac.uk/topics/fdtd,other,same as,http://yago-knowledge.org/resource/Finite-difference_time-domain_method
https://cso.kmi.open.ac.uk/topics/fdtd,wikipedia,related link,http://en.wikipedia.org/wiki/Finite-difference_time-domain_method
https://cso.kmi.open.ac.uk/topics/random_variables,dbpedia,same as,http://dbpedia.org/resource/Random_variable
https://cso.kmi.open.ac.uk/topics/random_variables,other,same as,http://www.wikidata.org/entity/Q176623
https://cso.kmi.open.ac.uk/topics/random_variables,other,same as,http://rdf.freebase.com/ns/m.06dsl
https://cso.kmi.open.ac.uk/topics/random_variables,other,related link,https://academic.microsoft.com/#/detail/141513077
https://cso.kmi.open.ac.uk/topics/random_variables,wikipedia,related link,http://en.wikipedia.org/wiki/Random_variable
https://cso.kmi.open.ac.uk/topics/evolutionarily_stable_strategy,dbpedia,same as,http://dbpedia.org/resource/Evolutionarily_stable_strategy
https://cso.kmi.open.ac.uk/topics/evolutionarily_stable_strategy,other,same as,http://www.wikidata.org/entity/Q1069992
https://cso.kmi.open.ac.uk/topics/evolutionarily_stable_strategy,other,same as,http://rdf.freebase.com/ns/m.02mc1
https://cso.kmi.open.ac.uk/topics/evolutionarily_stable_strategy,other,same as,http://yago-knowledge.org/resource/Evolutionarily_stable_strategy
https://cso.kmi.open.ac.uk/topics/evolutionarily_stable_strategy,other,related link,https://academic.microsoft.com/#/detail/2519700
https://cso.kmi.open.ac.uk/topics/evolutionarily_stable_strategy,wikipedia,related link,http://en.wikipedia.org/wiki/Evolutionarily_stable_strategy
https://cso.kmi.open.ac.uk/topics/human_factors,other,related link,https://academic.microsoft.com/#/detail/16870431
https://cso.kmi.open.ac.uk/topics/optimal_design,dbpedia,same as,http://dbpedia.org/resource/Optimal_design
https://cso.kmi.open.ac.uk/topics/optimal_design,other,same as,http://www.wikidata.org/entity/Q7098942
https://cso.kmi.open.ac.uk/topics/optimal_design,other,same as,http://rdf.freebase.com/ns/m.03hftg1
https://cso.kmi.open.ac.uk/topics/optimal_design,other,same as,http://yago-knowledge.org/resource/Optimal_design
https://cso.kmi.open.ac.uk/topics/optimal_design,other,related link,https://academic.microsoft.com/#/detail/186394612
https://cso.kmi.open.ac.uk/topics/optimal_design,wikipedia,related link,http://en.wikipedia.org/wiki/Optimal_design
https://cso.kmi.open.ac.uk/topics/energy_use,other,related link,https://academic.microsoft.com/#/detail/2742236
https://cso.kmi.open.ac.uk/topics/bipartite_matching,dbpedia,same as,http://dbpedia.org/resource/Matching_(graph_theory)
https://cso.kmi.open.ac.uk/topics/bipartite_matching,other,same as,http://www.wikidata.org/entity/Q1065144
https://cso.kmi.open.ac.uk/topics/bipartite_matching,other,same as,http://rdf.freebase.com/ns/m.02s78m
https://cso.kmi.open.ac.uk/topics/bipartite_matching,other,same as,http://yago-knowledge.org/resource/Matching_(graph_theory)
https://cso.kmi.open.ac.uk/topics/bipartite_matching,wikipedia,related link,http://en.wikipedia.org/wiki/Matching_(graph_theory)
https://cso.kmi.open.ac.uk/topics/smart_phone,dbpedia,same as,http://dbpedia.org/resource/Smartphone
https://cso.kmi.open.ac.uk/topics/smart_phone,other,same as,http://www.wikidata.org/entity/Q22645
https://cso.kmi.open.ac.uk/topics/smart_phone,other,same as,http://rdf.freebase.com/ns/m.0169zh
https://cso.kmi.open.ac.uk/topics/smart_phone,other,same as,http://yago-knowledge.org/resource/Smartphone
https://cso.kmi.open.ac.uk/topics/smart_phone,wikipedia,related link,http://en.wikipedia.org/wiki/Smartphone
https://cso.kmi.open.ac.uk/topics/wearable_sensors,dbpedia,same as,http://dbpedia.org/resource/Wearable_technology
https://cso.kmi.open.ac.uk/topics/wearable_sensors,other,same as,http://www.wikidata.org/entity/Q4845080
https://cso.kmi.open.ac.uk/topics/wearable_sensors,other,same as,http://rdf.freebase.com/ns/m.06znkfq
https://cso.kmi.open.ac.uk/topics/wearable_sensors,other,same as,http://yago-knowledge.org/resource/Wearable_technology
https://cso.kmi.open.ac.uk/topics/wearable_sensors,wikipedia,related link,http://en.wikipedia.org/wiki/Wearable_technology
https://cso.kmi.open.ac.uk/topics/freight_transport,other,related link,https://academic.microsoft.com/#/detail/2779819975
https://cso.kmi.open.ac.uk/topics/type_system,dbpedia,same as,http://dbpedia.org/resource/Type_system
https://cso.kmi.open.ac.uk/topics/type_system,other,same as,http://www.wikidata.org/entity/Q865760
https://cso.kmi.open.ac.uk/topics/type_system,other,same as,http://rdf.freebase.com/ns/m.01cc54
https://cso.kmi.open.ac.uk/topics/type_system,other,same as,http://yago-knowledge.org/resource/Type_system
https://cso.kmi.open.ac.uk/topics/type_system,other,related link,https://academic.microsoft.com/#/detail/56128980
https://cso.kmi.open.ac.uk/topics/type_system,wikipedia,related link,http://en.wikipedia.org/wiki/Type_system
https://cso.kmi.open.ac.uk/topics/clock_gating,dbpedia,same as,http://dbpedia.org/resource/Clock_gating
https://cso.kmi.open.ac.uk/topics/clock_gating,other,same as,http://www.wikidata.org/entity/Q590170
https://cso.kmi.open.ac.uk/topics/clock_gating,other,same as,http://rdf.freebase.com/ns/m.084lzj
https://cso.kmi.open.ac.uk/topics/clock_gating,other,related link,https://academic.microsoft.com/#/detail/22716491
https://cso.kmi.open.ac.uk/topics/clock_gating,wikipedia,related link,http://en.wikipedia.org/wiki/Clock_gating
https://cso.kmi.open.ac.uk/topics/configuration_space,dbpedia,same as,http://dbpedia.org/resource/Configuration_space
https://cso.kmi.open.ac.uk/topics/configuration_space,other,same as,http://www.wikidata.org/entity/Q1156912
https://cso.kmi.open.ac.uk/topics/configuration_space,other,same as,http://rdf.freebase.com/ns/m.02dt2d
https://cso.kmi.open.ac.uk/topics/configuration_space,other,same as,http://yago-knowledge.org/resource/Configuration_space
https://cso.kmi.open.ac.uk/topics/configuration_space,other,related link,https://academic.microsoft.com/#/detail/90738871
https://cso.kmi.open.ac.uk/topics/configuration_space,wikipedia,related link,http://en.wikipedia.org/wiki/Configuration_space
https://cso.kmi.open.ac.uk/topics/tlm,other,related link,https://academic.microsoft.com/#/detail/2780037816
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,dbpedia,same as,http://dbpedia.org/resource/Randomized_algorithm
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,other,same as,http://www.wikidata.org/entity/Q583461
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,other,same as,http://rdf.freebase.com/ns/m.02hb1k
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,other,same as,http://yago-knowledge.org/resource/Randomized_algorithm
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,other,related link,https://academic.microsoft.com/#/detail/128669082
https://cso.kmi.open.ac.uk/topics/randomized_algorithm,wikipedia,related link,http://en.wikipedia.org/wiki/Randomized_algorithm
https://cso.kmi.open.ac.uk/topics/signal_subspace,other,related link,https://academic.microsoft.com/#/detail/2777121530
https://cso.kmi.open.ac.uk/topics/discrete_particle_swarm_optimization_algorithm,dbpedia,same as,http://dbpedia.org/resource/Particle_swarm_optimization
https://cso.kmi.open.ac.uk/topics/discrete_particle_swarm_optimization_algorithm,other,same as,http://www.wikidata.org/entity/Q2072794
https://cso.kmi.open.ac.uk/topics/discrete_particle_swarm_optimization_algorithm,other,same as,http://rdf.freebase.com/ns/m.01xmwc
https://cso.kmi.open.ac.uk/topics/discrete_particle_swarm_optimization_algorithm,other,same as,http://yago-knowledge.org/resource/Particle_swarm_optimization
https://cso.kmi.open.ac.uk/topics/discrete_particle_swarm_optimization_algorithm,wikipedia,related link,http://en.wikipedia.org/wiki/Particle_swarm_optimization
https://cso.kmi.open.ac.uk/topics/business_process_management,dbpedia,same as,http://dbpedia.org/resource/Business_process
https://cso.kmi.open.ac.uk/topics/business_process_management,other,same as,http://www.wikidata.org/entity/Q851587
https://cso.kmi.open.ac.uk/topics/business_process_management,other,same as,http://rdf.freebase.com/ns/m.01ybqv
https://cso.kmi.open.ac.uk/topics/business_process_management,other,same as,http://yago-knowledge.org/resource/Business_process
https://cso.kmi.open.ac.uk/topics/business_process_management,other,related link,https://academic.microsoft.com/#/detail/80309976
https://cso.kmi.open.ac.uk/topics/business_process_management,wikipedia,related link,http://en.wikipedia.org/wiki/Business_process
https://cso.kmi.open.ac.uk/topics/frequency_reuse,dbpedia,same as,http://dbpedia.org/resource/Cellular_network
https://cso.kmi.open.ac.uk/topics/frequency_reuse,other,same as,http://www.wikidata.org/entity/Q535695
https://cso.kmi.open.ac.uk/topics/frequency_reuse,other,same as,http://rdf.freebase.com/ns/m.036xn3
https://cso.kmi.open.ac.uk/topics/frequency_reuse,other,same as,http://yago-knowledge.org/resource/Cellular_network
https://cso.kmi.open.ac.uk/topics/frequency_reuse,wikipedia,related link,http://en.wikipedia.org/wiki/Cellular_network
https://cso.kmi.open.ac.uk/topics/computer_operating_systems,other,related link,https://academic.microsoft.com/#/detail/58313712
https://cso.kmi.open.ac.uk/topics/color_image_processing,dbpedia,same as,http://dbpedia.org/resource/Digital_image_processing
https://cso.kmi.open.ac.uk/topics/color_image_processing,other,same as,http://www.wikidata.org/entity/Q1070689
https://cso.kmi.open.ac.uk/topics/color_image_processing,other,same as,http://rdf.freebase.com/ns/m.0p5dy
https://cso.kmi.open.ac.uk/topics/color_image_processing,other,same as,http://yago-knowledge.org/resource/Digital_image_processing
https://cso.kmi.open.ac.uk/topics/color_image_processing,wikipedia,related link,http://en.wikipedia.org/wiki/Digital_image_processing
https://cso.kmi.open.ac.uk/topics/parameterization,other,related link,https://academic.microsoft.com/#/detail/2776567229
https://cso.kmi.open.ac.uk/topics/space_time_adaptive_processing,dbpedia,same as,http://dbpedia.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_adaptive_processing,other,same as,http://www.wikidata.org/entity/Q133327
https://cso.kmi.open.ac.uk/topics/space_time_adaptive_processing,other,same as,http://rdf.freebase.com/ns/m.073wh
https://cso.kmi.open.ac.uk/topics/space_time_adaptive_processing,other,same as,http://yago-knowledge.org/resource/Spacetime
https://cso.kmi.open.ac.uk/topics/space_time_adaptive_processing,other,related link,https://academic.microsoft.com/#/detail/190203512
https://cso.kmi.open.ac.uk/topics/space_time_adaptive_processing,wikipedia,related link,http://en.wikipedia.org/wiki/Spacetime
https://cso.kmi.open.ac.uk/topics/autonomous_robot,dbpedia,same as,http://dbpedia.org/resource/Autonomous_robot
https://cso.kmi.open.ac.uk/topics/autonomous_robot,other,same as,http://www.wikidata.org/entity/Q2916098
https://cso.kmi.open.ac.uk/topics/autonomous_robot,other,same as,http://rdf.freebase.com/ns/m.0cwp4
https://cso.kmi.open.ac.uk/topics/autonomous_robot,other,same as,http://yago-knowledge.org/resource/Autonomous_robot
https://cso.kmi.open.ac.uk/topics/autonomous_robot,other,related link,https://academic.microsoft.com/#/detail/2778835581
https://cso.kmi.open.ac.uk/topics/autonomous_robot,wikipedia,related link,http://en.wikipedia.org/wiki/Autonomous_robot
https://cso.kmi.open.ac.uk/topics/isar_images,dbpedia,same as,http://dbpedia.org/resource/Isar
https://cso.kmi.open.ac.uk/topics/isar_images,other,same as,http://www.wikidata.org/entity/Q106588
https://cso.kmi.open.ac.uk/topics/isar_images,other,same as,http://rdf.freebase.com/ns/m.01kt1_
https://cso.kmi.open.ac.uk/topics/isar_images,other,same as,http://yago-knowledge.org/resource/Isar
https://cso.kmi.open.ac.uk/topics/isar_images,wikipedia,related link,http://en.wikipedia.org/wiki/Isar
https://cso.kmi.open.ac.uk/topics/call_admission_control,other,related link,https://academic.microsoft.com/#/detail/2780372748
https://cso.kmi.open.ac.uk/topics/frequency_dividers,dbpedia,same as,http://dbpedia.org/resource/Electric_organ
https://cso.kmi.open.ac.uk/topics/frequency_dividers,other,same as,http://www.wikidata.org/entity/Q1327533
https://cso.kmi.open.ac.uk/topics/frequency_dividers,other,same as,http://rdf.freebase.com/ns/m.0f9l8r
https://cso.kmi.open.ac.uk/topics/frequency_dividers,wikipedia,related link,http://en.wikipedia.org/wiki/Electric_organ
https://cso.kmi.open.ac.uk/topics/timed_petri_nets,dbpedia,same as,http://dbpedia.org/resource/Petri_net
https://cso.kmi.open.ac.uk/topics/timed_petri_nets,other,same as,http://www.wikidata.org/entity/Q724168
https://cso.kmi.open.ac.uk/topics/timed_petri_nets,other,same as,http://rdf.freebase.com/ns/m.01gt82
https://cso.kmi.open.ac.uk/topics/timed_petri_nets,other,same as,http://yago-knowledge.org/resource/Petri_net
https://cso.kmi.open.ac.uk/topics/timed_petri_nets,wikipedia,related link,http://en.wikipedia.org/wiki/Petri_net
https://cso.kmi.open.ac.uk/topics/unstructured_peer-to-peer,dbpedia,same as,http://dbpedia.org/resource/Peer-to-peer
https://cso.kmi.open.ac.uk/topics/unstructured_peer-to-peer,other,same as,http://www.wikidata.org/entity/Q161410
https://cso.kmi.open.ac.uk/topics/unstructured_peer-to-peer,other,same as,http://rdf.freebase.com/ns/m.060b5
https://cso.kmi.open.ac.uk/topics/unstructured_peer-to-peer,other,same as,http://yago-knowledge.org/resource/Peer-to-peer
https://cso.kmi.open.ac.uk/topics/unstructured_peer-to-peer,wikipedia,related link,http://en.wikipedia.org/wiki/Peer-to-peer
https://cso.kmi.open.ac.uk/topics/ill-posed_inverse_problem,dbpedia,same as,http://dbpedia.org/resource/Well-posed_problem
https://cso.kmi.open.ac.uk/topics/ill-posed_inverse_problem,other,same as,http://www.wikidata.org/entity/Q1455898
https://cso.kmi.open.ac.uk/topics/ill-posed_inverse_problem,other,same as,http://rdf.freebase.com/ns/m.017zgb
https://cso.kmi.open.ac.uk/topics/ill-posed_inverse_problem,other,same as,http://yago-knowledge.org/resource/Well-posed_problem
https://cso.kmi.open.ac.uk/topics/ill-posed_inverse_problem,wikipedia,related link,http://en.wikipedia.org/wiki/Well-posed_problem
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background,dbpedia,same as,http://dbpedia.org/resource/Cosmic_microwave_background
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background,other,same as,http://www.wikidata.org/entity/Q15605
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background,other,same as,http://rdf.freebase.com/ns/m.022sf
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background,other,same as,http://yago-knowledge.org/resource/Timeline_of_cosmic_microwave_background_astronomy
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background,other,related link,https://academic.microsoft.com/#/detail/207297109
https://cso.kmi.open.ac.uk/topics/cosmic_microwave_background,wikipedia,related link,http://en.wikipedia.org/wiki/Cosmic_microwave_background
https://cso.kmi.open.ac.uk/topics/internet_service_providers,dbpedia,same as,http://dbpedia.org/resource/Internet_service_provider
https://cso.kmi.open.ac.uk/topics/internet_service_providers,other,same as,http://www.wikidata.org/entity/Q11371
https://cso.kmi.open.ac.uk/topics/internet_service_providers,other,same as,http://rdf.freebase.com/ns/m.0pjxv
https://cso.kmi.open.ac.uk/topics/internet_service_providers,other,same as,http://yago-knowledge.org/resource/Internet_service_provider
https://cso.kmi.open.ac.uk/topics/internet_service_providers,wikipedia,related link,http://en.wikipedia.org/wiki/Internet_service_provider
https://cso.kmi.open.ac.uk/topics/chinese_stock_market,dbpedia,same as,http://dbpedia.org/resource/Shanghai_Stock_Exchange
https://cso.kmi.open.ac.uk/topics/chinese_stock_market,other,same as,http://www.wikidata.org/entity/Q739514
https://cso.kmi.open.ac.uk/topics/chinese_stock_market,other,same as,http://rdf.freebase.com/ns/m.04xjz4
https://cso.kmi.open.ac.uk/topics/chinese_stock_market,other,same as,http://yago-knowledge.org/resource/Shanghai_Stock_Exchange
https://cso.kmi.open.ac.uk/topics/chinese_stock_market,wikipedia,related link,http://en.wikipedia.org/wiki/Shanghai_Stock_Exchange
https://cso.kmi.open.ac.uk/topics/weight_distribution,other,related link,https://academic.microsoft.com/#/detail/25432639
https://cso.kmi.open.ac.uk/topics/remelting,other,related link,https://academic.microsoft.com/#/detail/2776362741
https://cso.kmi.open.ac.uk/topics/transmitters,other,related link,https://academic.microsoft.com/#/detail/2780890044
https://cso.kmi.open.ac.uk/topics/medicare_part_d,other,related link,https://academic.microsoft.com/#/detail/2776291444
https://cso.kmi.open.ac.uk/topics/integral_equations,dbpedia,same as,http://dbpedia.org/resource/Integral_equation
https://cso.kmi.open.ac.uk/topics/integral_equations,other,same as,http://www.wikidata.org/entity/Q580101
https://cso.kmi.open.ac.uk/topics/integral_equations,other,same as,http://rdf.freebase.com/ns/m.02dwj8
https://cso.kmi.open.ac.uk/topics/integral_equations,other,same as,http://yago-knowledge.org/resource/Integral_equation
https://cso.kmi.open.ac.uk/topics/integral_equations,wikipedia,related link,http://en.wikipedia.org/wiki/Integral_equation
https://cso.kmi.open.ac.uk/topics/wireless_mesh_networks,dbpedia,same as,http://dbpedia.org/resource/Wireless_mesh_network
https://cso.kmi.open.ac.uk/topics/wireless_mesh_networks,other,same as,http://www.wikidata.org/entity/Q6453712
https://cso.kmi.open.ac.uk/topics/wireless_mesh_networks,other,same as,http://rdf.freebase.com/ns/m.0351h1
https://cso.kmi.open.ac.uk/topics/wireless_mesh_networks,other,same as,http://yago-knowledge.org/resource/Wireless_mesh_network
https://cso.kmi.open.ac.uk/topics/wireless_mesh_networks,wikipedia,related link,http://en.wikipedia.org/wiki/Wireless_mesh_network
https://cso.kmi.open.ac.uk/topics/intrusion_detection,dbpedia,same as,http://dbpedia.org/resource/Intrusion_detection_system
https://cso.kmi.open.ac.uk/topics/intrusion_detection,other,same as,http://www.wikidata.org/entity/Q745881
https://cso.kmi.open.ac.uk/topics/intrusion_detection,other,same as,http://rdf.freebase.com/ns/m.0svkb
https://cso.kmi.open.ac.uk/topics/intrusion_detection,other,same as,http://yago-knowledge.org/resource/Intrusion_detection_system
https://cso.kmi.open.ac.uk/topics/intrusion_detection,other,related link,https://academic.microsoft.com/#/detail/137524506
https://cso.kmi.open.ac.uk/topics/intrusion_detection,wikipedia,related link,http://en.wikipedia.org/wiki/Intrusion_detection_system
https://cso.kmi.open.ac.uk/topics/incentive_compatible,dbpedia,same as,http://dbpedia.org/resource/Incentive_compatibility
https://cso.kmi.open.ac.uk/topics/incentive_compatible,other,same as,http://www.wikidata.org/entity/Q7731670
https://cso.kmi.open.ac.uk/topics/incentive_compatible,other,same as,http://rdf.freebase.com/ns/m.0dhlf6
https://cso.kmi.open.ac.uk/topics/incentive_compatible,wikipedia,related link,http://en.wikipedia.org/wiki/Incentive_compatibility
https://cso.kmi.open.ac.uk/topics/virtual_lab,dbpedia,same as,http://dbpedia.org/resource/List_of_Virtual_Boy_games
https://cso.kmi.open.ac.uk/topics/virtual_lab,other,same as,http://www.wikidata.org/entity/Q2631087
https://cso.kmi.open.ac.uk/topics/virtual_lab,other,same as,http://yago-knowledge.org/resource/Bound_High
https://cso.kmi.open.ac.uk/topics/virtual_lab,other,related link,https://academic.microsoft.com/#/detail/2777609615
https://cso.kmi.open.ac.uk/topics/virtual_lab,wikipedia,related link,http://en.wikipedia.org/wiki/List_of_Virtual_Boy_games
https://cso.kmi.open.ac.uk/topics/verification,other,related link,https://academic.microsoft.com/#/detail/3406870
https://cso.kmi.open.ac.uk/topics/direct_sequence_spread_spectrum,other,related link,https://academic.microsoft.com/#/detail/194491627
https://cso.kmi.open.ac.uk/topics/queueing_system,dbpedia,same as,http://dbpedia.org/resource/Queueing_theory
https://cso.kmi.open.ac.uk/topics/queueing_system,other,same as,http://www.wikidata.org/entity/Q847526
https://cso.kmi.open.ac.uk/topics/queueing_system,other,same as,http://rdf.freebase.com/ns/m.0dcjr
https://cso.kmi.open.ac.uk/topics/queueing_system,other,same as,http://yago-knowledge.org/resource/Queueing_model
https://cso.kmi.open.ac.uk/topics/queueing_system,wikipedia,related link,http://en.wikipedia.org/wiki/Queueing_theory
https://cso.kmi.open.ac.uk/topics/nurbs,dbpedia,same as,http://dbpedia.org/resource/Non-uniform_rational_B-spline
https://cso.kmi.open.ac.uk/topics/nurbs,other,same as,http://www.wikidata.org/entity/Q734737
https://cso.kmi.open.ac.uk/topics/nurbs,other,same as,http://rdf.freebase.com/ns/m.01svz2
https://cso.kmi.open.ac.uk/topics/nurbs,other,same as,http://yago-knowledge.org/resource/Non-uniform_rational_B-spline
https://cso.kmi.open.ac.uk/topics/nurbs,wikipedia,related link,http://en.wikipedia.org/wiki/Non-uniform_rational_B-spline
https://cso.kmi.open.ac.uk/topics/interactive_multimedia,dbpedia,same as,http://dbpedia.org/resource/Multimedia
https://cso.kmi.open.ac.uk/topics/interactive_multimedia,other,same as,http://www.wikidata.org/entity/Q131765
https://cso.kmi.open.ac.uk/topics/interactive_multimedia,other,same as,http://rdf.freebase.com/ns/m.0541p
https://cso.kmi.open.ac.uk/topics/interactive_multimedia,other,same as,http://yago-knowledge.org/resource/Multimedia_artist
https://cso.kmi.open.ac.uk/topics/interactive_multimedia,wikipedia,related link,http://en.wikipedia.org/wiki/Multimedia
https://cso.kmi.open.ac.uk/topics/superscalar_processors,dbpedia,same as,http://dbpedia.org/resource/Superscalar_processor
https://cso.kmi.open.ac.uk/topics/superscalar_processors,other,same as,http://www.wikidata.org/entity/Q1045706
https://cso.kmi.open.ac.uk/topics/superscalar_processors,other,same as,http://rdf.freebase.com/ns/m.0dmkp
https://cso.kmi.open.ac.uk/topics/superscalar_processors,other,same as,http://yago-knowledge.org/resource/Superscalar
https://cso.kmi.open.ac.uk/topics/superscalar_processors,wikipedia,related link,http://en.wikipedia.org/wiki/Superscalar_processor
